Bus_name,Bus_type,Start_time,End_time,Total_duration,Price,Seats_Available,Ratings,Route_link,Route_name
HRTC - 69,Himsuta AC Seater Volvo/Scania 2+2,00:40,09:30,08h 50m,INR 892,32 Seats available,"4.6
49",https://www.redbus.in/bus-tickets/delhi-to-shimla,Delhi to Shimla
HRTC - 2100720,Ordinary 3+2 Non AC Seater,05:00,14:50,09h 50m,INR 507,37 Seats available,4.2,https://www.redbus.in/bus-tickets/delhi-to-shimla,Delhi to Shimla
HRTC - 6,Himsuta AC Seater Volvo/Scania 2+2,06:45,16:10,09h 25m,INR 892,34 Seats available,"4.4
60",https://www.redbus.in/bus-tickets/delhi-to-shimla,Delhi to Shimla
HRTC - 592,A/C Executive (2+3),08:05,18:10,10h 05m,INR 622,42 Seats available,"2.3
12",https://www.redbus.in/bus-tickets/delhi-to-shimla,Delhi to Shimla
HRTC - 129,Ordinary 3+2 Non AC Seater,08:50,18:40,09h 50m,INR 507,35 Seats available,"2.5
5",https://www.redbus.in/bus-tickets/delhi-to-shimla,Delhi to Shimla
HRTC - 7,Himsuta AC Seater Volvo/Scania 2+2,09:25,18:30,09h 05m,INR 892,4 Seats available,"4.6
77",https://www.redbus.in/bus-tickets/delhi-to-shimla,Delhi to Shimla
HRTC - 657,Ordinary 3+2 Non AC Seater,11:00,22:00,11h 00m,INR 507,33 Seats available,"2.7
8",https://www.redbus.in/bus-tickets/delhi-to-shimla,Delhi to Shimla
HRTC - 515,Ordinary 3+2 Non AC Seater,12:30,22:50,10h 20m,INR 507,36 Seats available,4.2,https://www.redbus.in/bus-tickets/delhi-to-shimla,Delhi to Shimla
HRTC - 525,Ordinary 3+2 Non AC Seater,16:50,03:00,10h 10m,INR 512,22 Seats available,4.2,https://www.redbus.in/bus-tickets/delhi-to-shimla,Delhi to Shimla
HRTC - 532,Ordinary 3+2 Non AC Seater,17:59,04:15,10h 16m,INR 512,24 Seats available,"2.0
4",https://www.redbus.in/bus-tickets/delhi-to-shimla,Delhi to Shimla
HRTC - 538,Ordinary 3+2 Non AC Seater,18:31,05:30,10h 59m,INR 507,30 Seats available,"4.0
5",https://www.redbus.in/bus-tickets/delhi-to-shimla,Delhi to Shimla
HRTC - 93,Himsuta AC Seater Volvo/Scania 2+2,19:35,04:45,09h 10m,INR 892,30 Seats available,"3.9
38",https://www.redbus.in/bus-tickets/delhi-to-shimla,Delhi to Shimla
HRTC - 301,Ordinary 3+2 Non AC Seater,19:43,05:30,09h 47m,INR 507,23 Seats available,4.2,https://www.redbus.in/bus-tickets/delhi-to-shimla,Delhi to Shimla
HRTC - 556,Ordinary 3+2 Non AC Seater,20:10,05:45,09h 35m,INR 507,26 Seats available,"4.5
10",https://www.redbus.in/bus-tickets/delhi-to-shimla,Delhi to Shimla
HRTC - 591,A/C Executive (2+3),21:00,07:20,10h 20m,INR 622,40 Seats available,"4.0
44",https://www.redbus.in/bus-tickets/delhi-to-shimla,Delhi to Shimla
RSRTC - 192344,Super Luxury Volvo AC Seater Pushback 2+2,03:00,14:00,11h 00m,INR 1103,30 Seats available,3.7,https://www.redbus.in/bus-tickets/delhi-to-shimla,Delhi to Shimla
Bedi Travels,Volvo A/C Semi Sleeper (2+2 ),23:00,08:00,09h 00m,548,18 Seats available,"4.7
644",https://www.redbus.in/bus-tickets/delhi-to-shimla,Delhi to Shimla
Ram Dalal Holidays,Mercedes Multi-Axle Semi Sleeper (2+2),23:30,07:40,08h 10m,INR 760,30 Seats available,"4.5
590",https://www.redbus.in/bus-tickets/delhi-to-shimla,Delhi to Shimla
AdCity Land Travels,Volvo A/C Semi Sleeper (2+2),09:15,19:05,09h 50m,630,26 Seats available,"3.9
115",https://www.redbus.in/bus-tickets/delhi-to-shimla,Delhi to Shimla
Laxmi holidays,Scania Multi-Axle AC Semi Sleeper (2+2),23:30,08:00,08h 30m,INR 599,47 Seats available,"4.4
824",https://www.redbus.in/bus-tickets/delhi-to-shimla,Delhi to Shimla
RSRTC - 192348,Super Luxury Volvo AC Seater Pushback 2+2,16:30,02:00,09h 30m,INR 1103,30 Seats available,"2.2
13",https://www.redbus.in/bus-tickets/shimla-to-delhi,Shimla to Delhi
Bedi Travels,Volvo A/C Semi Sleeper (2+2 ),21:30,05:30,08h 00m,INR 550,28 Seats available,"4.6
656",https://www.redbus.in/bus-tickets/shimla-to-delhi,Shimla to Delhi
Ram Dalal Holidays,Mercedes Multi-Axle Semi Sleeper (2+2),21:55,06:35,08h 40m,900,37 Seats available,"4.4
510",https://www.redbus.in/bus-tickets/shimla-to-delhi,Shimla to Delhi
AdCity Land Travels,Volvo A/C Semi Sleeper (2+2),10:30,19:00,08h 30m,INR 450,23 Seats available,"3.8
241",https://www.redbus.in/bus-tickets/shimla-to-delhi,Shimla to Delhi
Laxmi holidays,Volvo A/C Semi Sleeper (2+2),10:30,18:30,08h 00m,INR 849,24 Seats available,"4.3
410",https://www.redbus.in/bus-tickets/shimla-to-delhi,Shimla to Delhi
Laxmi holidays,Scania Multi-Axle AC Semi Sleeper (2+2),20:30,04:30,08h 00m,INR 799,44 Seats available,"4.2
711",https://www.redbus.in/bus-tickets/shimla-to-delhi,Shimla to Delhi
Zingbus Plus,Volvo A/C Semi Sleeper (2+2),20:30,04:50,08h 20m,673,27 Seats available,"4.4
426",https://www.redbus.in/bus-tickets/shimla-to-delhi,Shimla to Delhi
AdCity Land Travels,Volvo A/C Semi Sleeper (2+2),10:00,18:30,08h 30m,529,24 Seats available,"3.6
167",https://www.redbus.in/bus-tickets/shimla-to-delhi,Shimla to Delhi
Laxmi holidays,Volvo A/C Semi Sleeper (2+2),09:30,18:00,08h 30m,INR 599,22 Seats available,"4.0
406",https://www.redbus.in/bus-tickets/shimla-to-delhi,Shimla to Delhi
City Land Travels,Volvo A/C Semi Sleeper (2+2),22:30,05:30,07h 00m,540,41 Seats available,"3.9
453",https://www.redbus.in/bus-tickets/shimla-to-delhi,Shimla to Delhi
HRTC - 783,A/C Executive (2+3),00:30,09:20,08h 50m,INR 583,28 Seats available,"3.4
12",https://www.redbus.in/bus-tickets/manali-to-chandigarh,Manali to Chandigarh
HRTC - 791,Ordinary 3+2 Non AC Seater,08:40,19:40,11h 00m,INR 549,28 Seats available,3.9,https://www.redbus.in/bus-tickets/manali-to-chandigarh,Manali to Chandigarh
HRTC - 804,Ordinary 3+2 Non AC Seater,09:38,19:00,09h 22m,INR 559,37 Seats available,"4.1
7",https://www.redbus.in/bus-tickets/manali-to-chandigarh,Manali to Chandigarh
HRTC - 57,Himsuta AC Seater Volvo/Scania 2+2,10:00,18:20,08h 20m,INR 938,13 Seats available,"3.9
31",https://www.redbus.in/bus-tickets/manali-to-chandigarh,Manali to Chandigarh
HRTC - 752,Ordinary 3+2 Non AC Seater,11:15,22:00,10h 45m,INR 549,27 Seats available,3.9,https://www.redbus.in/bus-tickets/manali-to-chandigarh,Manali to Chandigarh
HRTC - 775,Ordinary 3+2 Non AC Seater,11:45,22:05,10h 20m,INR 565,39 Seats available,3.9,https://www.redbus.in/bus-tickets/manali-to-chandigarh,Manali to Chandigarh
HRTC - 802,Ordinary 3+2 Non AC Seater,12:40,23:15,10h 35m,INR 554,39 Seats available,3.9,https://www.redbus.in/bus-tickets/manali-to-chandigarh,Manali to Chandigarh
HRTC - 751,Ordinary 3+2 Non AC Seater,13:25,21:00,07h 35m,INR 549,37 Seats available,3.9,https://www.redbus.in/bus-tickets/manali-to-chandigarh,Manali to Chandigarh
HRTC - 725,Ordinary 3+2 Non AC Seater,13:35,22:30,08h 55m,INR 567,37 Seats available,3.9,https://www.redbus.in/bus-tickets/manali-to-chandigarh,Manali to Chandigarh
HRTC - 724,Ordinary 3+2 Non AC Seater,14:20,23:55,09h 35m,INR 567,37 Seats available,3.9,https://www.redbus.in/bus-tickets/manali-to-chandigarh,Manali to Chandigarh
HRTC - 707,A/C Executive (2+3),14:58,01:20,10h 22m,INR 580,41 Seats available,"1.8
5",https://www.redbus.in/bus-tickets/manali-to-chandigarh,Manali to Chandigarh
HRTC - 776,Ordinary 3+2 Non AC Seater,15:24,23:30,08h 06m,INR 565,35 Seats available,"1.7
4",https://www.redbus.in/bus-tickets/manali-to-chandigarh,Manali to Chandigarh
HRTC - 801,Ordinary 3+2 Non AC Seater,15:45,00:15,08h 30m,INR 549,36 Seats available,3.9,https://www.redbus.in/bus-tickets/manali-to-chandigarh,Manali to Chandigarh
HRTC - 11,Himsuta AC Seater Volvo/Scania 2+2,16:00,00:01,08h 01m,INR 920,18 Seats available,3.9,https://www.redbus.in/bus-tickets/manali-to-chandigarh,Manali to Chandigarh
HRTC - 754,Ordinary 3+2 Non AC Seater,16:15,03:00,10h 45m,INR 544,37 Seats available,3.9,https://www.redbus.in/bus-tickets/manali-to-chandigarh,Manali to Chandigarh
Laxmi holidays,Volvo 9600 A/C Semi Sleeper (2+2),16:00,23:00,07h 00m,INR 699,32 Seats available,"4.6
272",https://www.redbus.in/bus-tickets/manali-to-chandigarh,Manali to Chandigarh
Laxmi holidays,Volvo 9600 A/C Semi Sleeper (2+2),22:00,03:30,05h 30m,INR 699,27 Seats available,"4.6
211",https://www.redbus.in/bus-tickets/manali-to-chandigarh,Manali to Chandigarh
Laxmi holidays,Volvo 9600 A/C Semi Sleeper (2+2),21:00,03:10,06h 10m,INR 699,44 Seats available,"4.8
121",https://www.redbus.in/bus-tickets/manali-to-chandigarh,Manali to Chandigarh
AdCity Land Travels,Volvo A/C Semi Sleeper (2+2),11:15,18:05,06h 50m,799,21 Seats available,"3.6
81",https://www.redbus.in/bus-tickets/manali-to-chandigarh,Manali to Chandigarh
Laxmi holidays,Volvo 9600 A/C Semi Sleeper (2+2),21:30,03:15,05h 45m,INR 699,30 Seats available,"4.4
126",https://www.redbus.in/bus-tickets/manali-to-chandigarh,Manali to Chandigarh
HRTC - 545,Ordinary 3+2 Non AC Seater,00:20,09:30,09h 10m,INR 549,34 Seats available,3.9,https://www.redbus.in/bus-tickets/chandigarh-to-manali,Chandigarh to Manali
HRTC - 1506,Himsuta AC Seater Volvo/Scania 2+2,08:50,17:00,08h 10m,INR 920,14 Seats available,"4.1
5",https://www.redbus.in/bus-tickets/chandigarh-to-manali,Chandigarh to Manali
HRTC - 1545,Ordinary 3+2 Non AC Seater,08:55,17:30,08h 35m,INR 549,21 Seats available,3.9,https://www.redbus.in/bus-tickets/chandigarh-to-manali,Chandigarh to Manali
HRTC - 508,A/C Executive (2+3),12:00,20:10,08h 10m,INR 569,40 Seats available,"2.7
14",https://www.redbus.in/bus-tickets/chandigarh-to-manali,Chandigarh to Manali
HRTC - 1519,Himsuta AC Seater Volvo/Scania 2+2,14:20,21:40,07h 20m,INR 938,27 Seats available,"4.1
21",https://www.redbus.in/bus-tickets/chandigarh-to-manali,Chandigarh to Manali
HRTC - 2030250,Ordinary 3+2 Non AC Seater,16:30,22:30,06h 00m,INR 546,37 Seats available,"3.9
8",https://www.redbus.in/bus-tickets/chandigarh-to-manali,Chandigarh to Manali
HRTC - 514,Ordinary 3+2 Non AC Seater,17:40,04:00,10h 20m,INR 557,37 Seats available,3.9,https://www.redbus.in/bus-tickets/chandigarh-to-manali,Chandigarh to Manali
HRTC - 516,Ordinary 3+2 Non AC Seater,18:10,02:30,08h 20m,INR 549,25 Seats available,3.9,https://www.redbus.in/bus-tickets/chandigarh-to-manali,Chandigarh to Manali
HRTC - 1507,Ordinary 3+2 Non AC Seater,18:40,03:00,08h 20m,INR 560,36 Seats available,3.9,https://www.redbus.in/bus-tickets/chandigarh-to-manali,Chandigarh to Manali
HRTC - 1532,Ordinary 3+2 Non AC Seater,20:20,06:00,09h 40m,INR 539,36 Seats available,"4.3
12",https://www.redbus.in/bus-tickets/chandigarh-to-manali,Chandigarh to Manali
HRTC - 58,Himsuta AC Seater Volvo/Scania 2+2,20:40,05:00,08h 20m,INR 945,28 Seats available,"4.4
12",https://www.redbus.in/bus-tickets/chandigarh-to-manali,Chandigarh to Manali
HRTC - 1544,Ordinary 3+2 Non AC Seater,21:40,07:50,10h 10m,INR 575,27 Seats available,3.9,https://www.redbus.in/bus-tickets/chandigarh-to-manali,Chandigarh to Manali
HRTC - 1212,A/C Executive (2+3),21:58,06:09,08h 11m,INR 580,42 Seats available,3.9,https://www.redbus.in/bus-tickets/chandigarh-to-manali,Chandigarh to Manali
HRTC - 1522,Himsuta AC Seater Volvo/Scania 2+2,22:00,06:30,08h 30m,INR 920,34 Seats available,"4.8
49",https://www.redbus.in/bus-tickets/chandigarh-to-manali,Chandigarh to Manali
HRTC - 521,Ordinary 3+2 Non AC Seater,22:20,07:00,08h 40m,INR 565,37 Seats available,"5.0
5",https://www.redbus.in/bus-tickets/chandigarh-to-manali,Chandigarh to Manali
Chandigarh Transport Undertaking (CTU) - 165851,HVAC Seater (2+3),08:20,18:20,10h 00m,INR 695,47 Seats available,"3.6
26",https://www.redbus.in/bus-tickets/chandigarh-to-manali,Chandigarh to Manali
Laxmi holidays,Volvo 9600 A/C Semi Sleeper (2+2),22:50,05:30,06h 40m,INR 499,38 Seats available,"4.6
433",https://www.redbus.in/bus-tickets/chandigarh-to-manali,Chandigarh to Manali
Zingbus Plus,Volvo A/C Semi Sleeper (2+2),23:15,05:25,06h 10m,494,31 Seats available,"4.6
496",https://www.redbus.in/bus-tickets/chandigarh-to-manali,Chandigarh to Manali
AdGLOBAL HOLIDAYS ADVENTURE TOURS,A/C Semi Sleeper (2+2),22:25,07:00,08h 35m,438,32 Seats available,"3.4
197",https://www.redbus.in/bus-tickets/chandigarh-to-manali,Chandigarh to Manali
Laxmi holidays,Volvo 9600 A/C Semi Sleeper (2+2),23:30,06:00,06h 30m,INR 499,44 Seats available,"4.6
293",https://www.redbus.in/bus-tickets/chandigarh-to-manali,Chandigarh to Manali
HRTC - 505,Ordinary 3+2 Non AC Seater,06:40,20:30,13h 50m,INR 820,37 Seats available,"2.6
8",https://www.redbus.in/bus-tickets/delhi-to-manali,Delhi to Manali
HRTC - 1519,Himsuta AC Seater Volvo/Scania 2+2,07:45,21:40,13h 55m,INR 1446,27 Seats available,"4.0
14",https://www.redbus.in/bus-tickets/delhi-to-manali,Delhi to Manali
HRTC - 514,Ordinary 3+2 Non AC Seater,11:30,04:00,16h 30m,INR 827,36 Seats available,"3.1
6",https://www.redbus.in/bus-tickets/delhi-to-manali,Delhi to Manali
HRTC - 516,Ordinary 3+2 Non AC Seater,11:45,02:30,14h 45m,INR 784,25 Seats available,3.8,https://www.redbus.in/bus-tickets/delhi-to-manali,Delhi to Manali
HRTC - 1532,Ordinary 3+2 Non AC Seater,14:00,06:00,16h 00m,INR 804,36 Seats available,3.8,https://www.redbus.in/bus-tickets/delhi-to-manali,Delhi to Manali
HRTC - 521,Ordinary 3+2 Non AC Seater,16:40,07:00,14h 20m,INR 820,37 Seats available,"2.6
7",https://www.redbus.in/bus-tickets/delhi-to-manali,Delhi to Manali
HRTC - 502,Himsuta AC Seater Volvo/Scania 2+2,17:30,06:00,12h 30m,INR 1446,35 Seats available,"4.1
30",https://www.redbus.in/bus-tickets/delhi-to-manali,Delhi to Manali
HRTC - 586,Ordinary 3+2 Non AC Seater,17:40,08:00,14h 20m,INR 820,37 Seats available,"1.9
5",https://www.redbus.in/bus-tickets/delhi-to-manali,Delhi to Manali
HRTC - 530,Ordinary 3+2 Non AC Seater,18:20,08:30,14h 10m,INR 822,37 Seats available,"2.1
11",https://www.redbus.in/bus-tickets/delhi-to-manali,Delhi to Manali
HRTC - 703,Himsuta AC Seater Volvo/Scania 2+2,19:00,06:00,11h 00m,INR 1428,34 Seats available,"3.3
23",https://www.redbus.in/bus-tickets/delhi-to-manali,Delhi to Manali
HRTC - 545,Ordinary 3+2 Non AC Seater,19:32,09:30,13h 58m,INR 809,33 Seats available,"3.8
9",https://www.redbus.in/bus-tickets/delhi-to-manali,Delhi to Manali
HRTC - 21,Himsuta AC Seater Volvo/Scania 2+2,20:00,09:00,13h 00m,INR 1428,31 Seats available,"4.5
35",https://www.redbus.in/bus-tickets/delhi-to-manali,Delhi to Manali
HRTC - 567,Himsuta AC Seater Volvo/Scania 2+2,21:03,10:00,12h 57m,INR 1428,28 Seats available,"4.4
42",https://www.redbus.in/bus-tickets/delhi-to-manali,Delhi to Manali
HRTC - 574,Ordinary 3+2 Non AC Seater,21:14,08:30,11h 16m,INR 809,36 Seats available,"4.3
11",https://www.redbus.in/bus-tickets/delhi-to-manali,Delhi to Manali
HRTC - 600,Himsuta AC Seater Volvo/Scania 2+2,21:50,10:50,13h 00m,INR 1446,30 Seats available,"3.9
27",https://www.redbus.in/bus-tickets/delhi-to-manali,Delhi to Manali
Laxmi holidays,Volvo 9600 A/C Semi Sleeper (2+2),19:00,07:00,12h 00m,INR 599,33 Seats available,"4.7
846",https://www.redbus.in/bus-tickets/delhi-to-manali,Delhi to Manali
Laxmi holidays,Volvo 9600 A/C Semi Sleeper (2+2),17:00,05:30,12h 30m,INR 599,37 Seats available,"4.6
772",https://www.redbus.in/bus-tickets/delhi-to-manali,Delhi to Manali
Laxmi holidays,Volvo 9600 A/C Semi Sleeper (2+2),23:00,11:00,12h 00m,INR 599,42 Seats available,"4.6
733",https://www.redbus.in/bus-tickets/delhi-to-manali,Delhi to Manali
AdCity Land Travels,Volvo A/C Semi Sleeper (2+2),16:30,06:30,14h 00m,495,23 Seats available,"3.8
212",https://www.redbus.in/bus-tickets/delhi-to-manali,Delhi to Manali
Zingbus Plus,Volvo A/C Semi Sleeper (2+2),23:10,11:10,12h 00m,540,28 Seats available,"4.6
739",https://www.redbus.in/bus-tickets/delhi-to-manali,Delhi to Manali
HRTC - 6651,Ordinary 3+2 Non AC Seater,04:05,09:20,05h 15m,INR 292,3 Seats available,3.9,https://www.redbus.in/bus-tickets/hamirpur-himachal-pradesh-to-chandigarh,Hamirpur (Himachal Pradesh) to Chandigarh
HRTC - 652,Ordinary 3+2 Non AC Seater,06:20,13:00,06h 40m,INR 348,16 Seats available,3.9,https://www.redbus.in/bus-tickets/hamirpur-himachal-pradesh-to-chandigarh,Hamirpur (Himachal Pradesh) to Chandigarh
HRTC - 624,Ordinary 3+2 Non AC Seater,06:45,11:50,05h 05m,INR 309,10 Seats available,3.9,https://www.redbus.in/bus-tickets/hamirpur-himachal-pradesh-to-chandigarh,Hamirpur (Himachal Pradesh) to Chandigarh
HRTC - 617,Ordinary 3+2 Non AC Seater,07:30,14:05,06h 35m,INR 339,32 Seats available,3.9,https://www.redbus.in/bus-tickets/hamirpur-himachal-pradesh-to-chandigarh,Hamirpur (Himachal Pradesh) to Chandigarh
HRTC - 618,Ordinary 3+2 Non AC Seater,09:00,15:20,06h 20m,INR 339,34 Seats available,"4.3
5",https://www.redbus.in/bus-tickets/hamirpur-himachal-pradesh-to-chandigarh,Hamirpur (Himachal Pradesh) to Chandigarh
HRTC - 620,Ordinary 3+2 Non AC Seater,15:10,20:40,05h 30m,INR 339,37 Seats available,"4.1
8",https://www.redbus.in/bus-tickets/hamirpur-himachal-pradesh-to-chandigarh,Hamirpur (Himachal Pradesh) to Chandigarh
HRTC - 401270,Ordinary 3+2 Non AC Seater,17:05,21:05,04h 00m,INR 295,30 Seats available,3.9,https://www.redbus.in/bus-tickets/hamirpur-himachal-pradesh-to-chandigarh,Hamirpur (Himachal Pradesh) to Chandigarh
HRTC - 602,Ordinary 3+2 Non AC Seater,17:20,23:10,05h 50m,INR 314,37 Seats available,3.9,https://www.redbus.in/bus-tickets/hamirpur-himachal-pradesh-to-chandigarh,Hamirpur (Himachal Pradesh) to Chandigarh
HRTC - 955,Ordinary 3+2 Non AC Seater,17:40,23:55,06h 15m,INR 309,28 Seats available,3.9,https://www.redbus.in/bus-tickets/hamirpur-himachal-pradesh-to-chandigarh,Hamirpur (Himachal Pradesh) to Chandigarh
HRTC - 99,Himsuta AC Seater Volvo/Scania 2+2,21:00,02:00,05h 00m,INR 615,3 Seats available,3.9,https://www.redbus.in/bus-tickets/hamirpur-himachal-pradesh-to-chandigarh,Hamirpur (Himachal Pradesh) to Chandigarh
HRTC - 622,Ordinary 3+2 Non AC Seater,21:15,02:30,05h 15m,INR 344,33 Seats available,"5.0
4",https://www.redbus.in/bus-tickets/hamirpur-himachal-pradesh-to-chandigarh,Hamirpur (Himachal Pradesh) to Chandigarh
Laxmi holidays,Volvo A/C Semi Sleeper (2+2),20:20,01:15,04h 55m,INR 999,25 Seats available,"4.4
12",https://www.redbus.in/bus-tickets/hamirpur-himachal-pradesh-to-chandigarh,Hamirpur (Himachal Pradesh) to Chandigarh
Ram Dalal Holidays,Volvo A/C Semi Sleeper (2+2),21:40,02:05,04h 25m,INR 960,19 Seats available,"4.7
12",https://www.redbus.in/bus-tickets/hamirpur-himachal-pradesh-to-chandigarh,Hamirpur (Himachal Pradesh) to Chandigarh
Everest Holidays,Volvo A/C Semi Sleeper (2+2),21:55,02:40,04h 45m,849,22 Seats available,3.4,https://www.redbus.in/bus-tickets/hamirpur-himachal-pradesh-to-chandigarh,Hamirpur (Himachal Pradesh) to Chandigarh
Ram Dalal Holidays,Volvo A/C Semi Sleeper (2+2),22:45,03:10,04h 25m,989,29 Seats available,4.5,https://www.redbus.in/bus-tickets/hamirpur-himachal-pradesh-to-chandigarh,Hamirpur (Himachal Pradesh) to Chandigarh
HRTC - 165,Himsuta AC Seater Volvo/Scania 2+2,07:00,17:10,10h 10m,INR 1008,24 Seats available,"4.1
38",https://www.redbus.in/bus-tickets/delhi-to-hamirpur-himachal-pradesh,Delhi to Hamirpur (Himachal Pradesh)
HRTC - 1468,Ordinary 3+2 Non AC Seater,09:15,21:00,11h 45m,INR 557,37 Seats available,4.2,https://www.redbus.in/bus-tickets/delhi-to-hamirpur-himachal-pradesh,Delhi to Hamirpur (Himachal Pradesh)
HRTC - 416,Ordinary 3+2 Non AC Seater,17:10,04:15,11h 05m,INR 604,37 Seats available,"4.6
6",https://www.redbus.in/bus-tickets/delhi-to-hamirpur-himachal-pradesh,Delhi to Hamirpur (Himachal Pradesh)
HRTC - 587,Ordinary 3+2 Non AC Seater,18:25,03:30,09h 05m,INR 555,37 Seats available,"3.6
14",https://www.redbus.in/bus-tickets/delhi-to-hamirpur-himachal-pradesh,Delhi to Hamirpur (Himachal Pradesh)
HRTC - 540,Ordinary 3+2 Non AC Seater,19:00,08:00,13h 00m,INR 701,35 Seats available,4.2,https://www.redbus.in/bus-tickets/delhi-to-hamirpur-himachal-pradesh,Delhi to Hamirpur (Himachal Pradesh)
HRTC - 552,Himmani Deluxe 2+2 Non AC Seater,19:45,05:00,09h 15m,INR 608,25 Seats available,"4.2
51",https://www.redbus.in/bus-tickets/delhi-to-hamirpur-himachal-pradesh,Delhi to Hamirpur (Himachal Pradesh)
HRTC - 559,Ordinary 3+2 Non AC Seater,20:29,08:05,11h 36m,INR 613,37 Seats available,"4.4
18",https://www.redbus.in/bus-tickets/delhi-to-hamirpur-himachal-pradesh,Delhi to Hamirpur (Himachal Pradesh)
HRTC - 98,Himsuta AC Seater Volvo/Scania 2+2,20:42,06:30,09h 48m,INR 1118,30 Seats available,"4.4
66",https://www.redbus.in/bus-tickets/delhi-to-hamirpur-himachal-pradesh,Delhi to Hamirpur (Himachal Pradesh)
HRTC - 566,Ordinary 3+2 Non AC Seater,21:10,07:30,10h 20m,INR 574,37 Seats available,"4.0
22",https://www.redbus.in/bus-tickets/delhi-to-hamirpur-himachal-pradesh,Delhi to Hamirpur (Himachal Pradesh)
HRTC - 16,Himsuta AC Seater Volvo/Scania 2+2,21:20,05:50,08h 30m,INR 1008,19 Seats available,"4.2
121",https://www.redbus.in/bus-tickets/delhi-to-hamirpur-himachal-pradesh,Delhi to Hamirpur (Himachal Pradesh)
HRTC - 571,Ordinary 3+2 Non AC Seater,21:40,07:50,10h 10m,INR 604,34 Seats available,"4.2
17",https://www.redbus.in/bus-tickets/delhi-to-hamirpur-himachal-pradesh,Delhi to Hamirpur (Himachal Pradesh)
HRTC - 82,Himsuta AC Seater Volvo/Scania 2+2,21:55,07:40,09h 45m,INR 1093,29 Seats available,"4.1
47",https://www.redbus.in/bus-tickets/delhi-to-hamirpur-himachal-pradesh,Delhi to Hamirpur (Himachal Pradesh)
HRTC - 402618,Ordinary 3+2 Non AC Seater,23:40,08:45,09h 05m,INR 555,37 Seats available,4.2,https://www.redbus.in/bus-tickets/delhi-to-hamirpur-himachal-pradesh,Delhi to Hamirpur (Himachal Pradesh)
Ram Dalal Holidays,Volvo A/C Semi Sleeper (2+2),21:20,05:55,08h 35m,612,30 Seats available,"4.7
397",https://www.redbus.in/bus-tickets/delhi-to-hamirpur-himachal-pradesh,Delhi to Hamirpur (Himachal Pradesh)
Laxmi holidays,Volvo A/C Semi Sleeper (2+2),21:00,06:10,09h 10m,INR 699,37 Seats available,"4.4
407",https://www.redbus.in/bus-tickets/delhi-to-hamirpur-himachal-pradesh,Delhi to Hamirpur (Himachal Pradesh)
Ram Dalal Holidays,Volvo A/C Semi Sleeper (2+2),22:00,06:40,08h 40m,756,27 Seats available,4.7,https://www.redbus.in/bus-tickets/delhi-to-hamirpur-himachal-pradesh,Delhi to Hamirpur (Himachal Pradesh)
Zingbus Plus,Volvo Multi-Axle A/C Semisleeper (2+2),22:05,08:20,10h 15m,1159,38 Seats available,4.3,https://www.redbus.in/bus-tickets/delhi-to-hamirpur-himachal-pradesh,Delhi to Hamirpur (Himachal Pradesh)
Everest Holidays,Volvo A/C Semi Sleeper (2+2),21:40,07:40,10h 00m,467,33 Seats available,3.4,https://www.redbus.in/bus-tickets/delhi-to-hamirpur-himachal-pradesh,Delhi to Hamirpur (Himachal Pradesh)
HRTC - 69,Himsuta AC Seater Volvo/Scania 2+2,00:40,05:45,05h 05m,INR 523,21 Seats available,"4.6
17",https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Delhi to Chandigarh
HRTC - 2100720,Ordinary 3+2 Non AC Seater,05:00,11:00,06h 00m,INR 270,36 Seats available,3.9,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Delhi to Chandigarh
HRTC - 689,A/C Executive (2+3),05:20,10:30,05h 10m,INR 375,35 Seats available,"2.4
6",https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Delhi to Chandigarh
HRTC - 434,Ordinary 3+2 Non AC Seater,05:30,10:50,05h 20m,INR 285,36 Seats available,3.9,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Delhi to Chandigarh
HRTC - 886,Ordinary 3+2 Non AC Seater,06:20,12:10,05h 50m,INR 285,37 Seats available,3.9,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Delhi to Chandigarh
HRTC - 505,Ordinary 3+2 Non AC Seater,06:40,12:20,05h 40m,INR 270,37 Seats available,3.9,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Delhi to Chandigarh
HRTC - 6,Himsuta AC Seater Volvo/Scania 2+2,06:45,11:00,04h 15m,INR 523,1 Seat available,"3.9
13",https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Delhi to Chandigarh
HRTC - 165,Himsuta AC Seater Volvo/Scania 2+2,07:00,12:00,05h 00m,INR 528,21 Seats available,"3.5
6",https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Delhi to Chandigarh
HRTC - 506,Ordinary 3+2 Non AC Seater,07:03,12:14,05h 11m,INR 285,36 Seats available,3.9,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Delhi to Chandigarh
HRTC - 503,A/C Executive (2+3),07:10,12:00,04h 50m,INR 365,39 Seats available,"3.6
19",https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Delhi to Chandigarh
HRTC - 533,Ordinary 3+2 Non AC Seater,07:20,12:30,05h 10m,INR 285,36 Seats available,3.9,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Delhi to Chandigarh
